estado,data,cases,daily cases,deaths,daily deaths
PB,2020-09-24,118567,519,2762,21
PB,2020-09-25,119134,567,2778,16
PB,2020-09-26,119731,597,2788,10
PB,2020-09-27,119783,52,2797,9
PB,2020-09-28,119987,204,2804,7
PB,2020-09-29,120654,667,2816,12
PB,2020-09-30,121267,613,2824,8
PB,2020-10-01,121809,542,2835,11
PB,2020-10-02,122273,464,2842,7
PB,2020-10-03,122681,408,2846,4
PB,2020-10-04,122713,32,2851,5
PB,2020-10-05,122890,177,2861,10
PB,2020-10-06,123564,674,2872,11
PB,2020-10-07,124315,751,2884,12
PB,2020-10-08,124749,434,2894,10
PB,2020-10-09,125285,536,2904,10
PB,2020-10-10,125713,428,2914,10
PB,2020-10-11,125877,164,2922,8
PB,2020-10-12,125933,56,2930,8
PB,2020-10-13,126073,140,2944,14
PB,2020-10-14,126791,718,2958,14
PB,2020-10-15,127456,665,2970,12
PB,2020-10-16,128032,576,2977,7
PB,2020-10-17,128416,384,2985,8
PB,2020-10-18,128435,19,2993,8
PB,2020-10-19,128549,114,3001,8
PB,2020-10-20,129045,496,3010,9
PB,2020-10-21,129414,369,3020,10
PB,2020-10-22,129731,317,3029,9
PB,2020-10-23,130225,494,3038,9
PB,2020-10-24,130658,433,3047,9
PB,2020-10-25,130781,123,3054,7
PB,2020-10-26,130916,135,3062,8
PB,2020-10-27,131435,519,3070,8
PB,2020-10-28,131979,544,3076,6
PB,2020-10-29,132231,252,3083,7
PB,2020-10-30,132730,499,3091,8
PB,2020-10-31,133149,419,3101,10
PB,2020-11-01,133220,71,3107,6
PB,2020-11-02,133286,66,3108,1
PB,2020-11-03,133379,93,3119,11
PB,2020-11-04,133958,579,3130,11
PB,2020-11-05,134297,339,3138,8
PB,2020-11-06,134837,540,3146,8
PB,2020-11-07,135325,488,3150,4
PB,2020-11-08,135517,192,3154,4
PB,2020-11-09,135604,87,3160,6
PB,2020-11-10,136029,425,3166,6
PB,2020-11-11,136637,608,3178,12
PB,2020-11-12,137474,837,3187,9
PB,2020-11-13,137942,468,3193,6
PB,2020-11-14,138464,522,3199,6
PB,2020-11-15,138546,82,3204,5
PB,2020-11-16,139168,622,3211,7
PB,2020-11-17,139776,608,3216,5
PB,2020-11-18,140355,579,3223,7
PB,2020-11-19,140982,627,3232,9
PB,2020-11-20,141615,633,3236,4
PB,2020-11-21,142265,650,3244,8
PB,2020-11-22,142457,192,3248,4
PB,2020-11-23,142588,131,3256,8
PB,2020-11-24,142898,310,3261,5
PB,2020-11-25,143615,717,3268,7
PB,2020-11-26,144378,763,3276,8
PB,2020-11-27,144741,363,3283,7
PB,2020-11-28,145110,369,3288,5
PB,2020-11-29,145212,102,3292,4
PB,2020-11-30,145253,41,3295,3
PB,2020-12-01,145794,541,3305,10
PB,2020-12-02,146528,734,3316,11
PB,2020-12-03,147274,746,3326,10
PB,2020-12-04,148003,729,3338,12
PB,2020-12-05,148712,709,3345,7
PB,2020-12-06,149385,673,3359,14
PB,2020-12-07,149989,604,3367,8
PB,2020-12-08,150575,586,3380,13
PB,2020-12-09,151312,737,3391,11
PB,2020-12-10,152073,761,3407,16
PB,2020-12-11,152962,889,3420,13
PB,2020-12-12,153556,594,3430,10
PB,2020-12-13,153649,93,3439,9
PB,2020-12-14,153917,268,3452,13
PB,2020-12-15,154734,817,3469,17
PB,2020-12-16,156122,1388,3487,18
PB,2020-12-17,157396,1274,3507,20
PB,2020-12-18,158449,1053,3523,16
PB,2020-12-19,159109,660,3529,6
PB,2020-12-20,159436,327,3539,10
PB,2020-12-21,159639,203,3552,13
PB,2020-12-22,160611,972,3563,11
PB,2020-12-23,161539,928,3573,10
PB,2020-12-24,162149,610,3582,9
PB,2020-12-25,162380,231,3592,10
PB,2020-12-26,163107,727,3604,12
PB,2020-12-27,163415,308,3619,15
PB,2020-12-28,163993,578,3635,16
PB,2020-12-29,164416,423,3647,12
PB,2020-12-30,165426,1010,3660,13
PB,2020-12-31,166484,1058,3672,12
PB,2021-01-01,167062,578,3680,8
PB,2021-01-02,167615,553,3692,12
PB,2021-01-03,168044,429,3706,14
PB,2021-01-04,168179,135,3722,16
PB,2021-01-05,168545,366,3740,18
PB,2021-01-06,169646,1101,3755,15
PB,2021-01-07,170611,965,3773,18
PB,2021-01-08,171547,936,3788,15
PB,2021-01-09,172261,714,3800,12
PB,2021-01-10,172776,515,3808,8
PB,2021-01-11,173299,523,3824,16
PB,2021-01-12,173518,219,3836,12
PB,2021-01-13,174199,681,3844,8
PB,2021-01-14,175227,1028,3857,13
PB,2021-01-15,175997,770,3869,12
PB,2021-01-16,176835,838,3880,11
PB,2021-01-17,177618,783,3888,8
PB,2021-01-18,177843,225,3902,14
PB,2021-01-19,178081,238,3912,10
PB,2021-01-20,179353,1272,3926,14
PB,2021-01-21,180464,1111,3939,13
PB,2021-01-22,181773,1309,3955,16
PB,2021-01-23,182907,1134,3968,13
PB,2021-01-24,183726,819,3980,12
PB,2021-01-25,184907,1181,3991,11
PB,2021-01-26,186033,1126,4003,12
PB,2021-01-27,187246,1213,4014,11
PB,2021-01-28,188290,1044,4025,11
PB,2021-01-29,189415,1125,4036,11
PB,2021-01-30,190480,1065,4048,12
PB,2021-01-31,191584,1104,4056,8
PB,2021-02-01,192598,1014,4068,12
PB,2021-02-02,193465,867,4082,14
PB,2021-02-03,194519,1054,4096,14
PB,2021-02-04,195482,963,4110,14
PB,2021-02-05,195482,0,4123,13
PB,2021-02-06,197460,1978,4135,12
PB,2021-02-07,198124,664,4146,11
PB,2021-02-08,198735,611,4158,12
PB,2021-02-09,199706,971,4171,13
PB,2021-02-10,200846,1140,4182,11
PB,2021-02-11,201976,1130,4198,16
PB,2021-02-12,203113,1137,4213,15
PB,2021-02-13,203943,830,4230,17
PB,2021-02-14,204584,641,4242,12
PB,2021-02-15,205579,995,4255,13
PB,2021-02-16,206397,818,4272,17
PB,2021-02-17,207411,1014,4288,16
PB,2021-02-18,208742,1331,4306,18
PB,2021-02-19,209933,1191,4328,22
PE,2020-02-25,0,0,0,0
PE,2020-02-26,0,0,0,0
PE,2020-02-27,0,0,0,0
PE,2020-02-28,0,0,0,0
PE,2020-02-29,0,0,0,0
PE,2020-03-01,0,0,0,0
PE,2020-03-02,0,0,0,0
PE,2020-03-03,0,0,0,0
PE,2020-03-04,0,0,0,0
PE,2020-03-05,0,0,0,0
PE,2020-03-06,0,0,0,0
PE,2020-03-07,0,0,0,0
PE,2020-03-08,0,0,0,0
PE,2020-03-09,0,0,0,0
PE,2020-03-10,0,0,0,0
PE,2020-03-11,0,0,0,0
PE,2020-03-12,1,1,0,0
PE,2020-03-13,1,0,0,0
PE,2020-03-14,1,0,0,0
PE,2020-03-15,1,0,0,0
PE,2020-03-16,1,0,0,0
PE,2020-03-17,8,7,0,0
PE,2020-03-18,8,0,0,0
PE,2020-03-19,14,6,0,0
PE,2020-03-20,15,1,0,0
PE,2020-03-21,15,0,0,0
PE,2020-03-22,18,3,0,0
PE,2020-03-23,21,2,0,0
PE,2020-03-24,21,0,0,0
PE,2020-03-25,23,2,0,0
PE,2020-03-26,24,1,1,1
PE,2020-03-27,28,4,2,0
PE,2020-03-28,68,40,5,3
PE,2020-03-29,73,5,5,0
PE,2020-03-30,78,5,6,1
PE,2020-03-31,87,9,6,0
PE,2020-04-01,95,8,8,2
PE,2020-04-02,106,11,9,1
PE,2020-04-03,136,30,10,1
PE,2020-04-04,176,40,14,4
PE,2020-04-05,201,25,21,7
PE,2020-04-06,223,22,30,9
PE,2020-04-07,352,129,34,4
PE,2020-04-08,401,49,46,12
PE,2020-04-09,555,154,56,10
PE,2020-04-10,684,129,65,9
PE,2020-04-11,816,132,72,7
PE,2020-04-12,960,144,85,13
PE,2020-04-13,1154,194,102,17
PE,2020-04-14,1284,130,115,13
PE,2020-04-15,1484,200,143,28
PE,2020-04-16,1683,199,160,17
PE,2020-04-17,2006,323,186,26
PE,2020-04-18,2193,187,205,19
PE,2020-04-19,2459,266,216,11
PE,2020-04-20,2690,231,234,18
PE,2020-04-21,2908,218,260,26
PE,2020-04-22,3298,390,282,22
PE,2020-04-23,3561,263,312,30
PE,2020-04-24,3999,437,352,40
PE,2020-04-25,4507,508,381,29
PE,2020-04-26,4898,391,415,34
PE,2020-04-27,5358,460,450,35
PE,2020-04-28,5724,366,508,58
PE,2020-04-29,6194,470,538,30
PE,2020-04-30,6876,682,565,27
PE,2020-05-01,7334,458,603,38
PE,2020-05-02,8145,811,628,25
PE,2020-05-03,8643,498,652,24
PE,2020-05-04,8863,220,691,39
PE,2020-05-05,9325,462,749,58
PE,2020-05-06,9881,556,803,54
PE,2020-05-07,10824,943,845,42
PE,2020-05-08,11587,763,927,82
PE,2020-05-09,12470,883,972,45
PE,2020-05-10,13275,805,1047,75
PE,2020-05-11,13768,493,1087,40
PE,2020-05-12,14309,541,1157,70
PE,2020-05-13,14901,592,1224,67
PE,2020-05-14,15588,687,1298,74
PE,2020-05-15,16209,621,1381,83
PE,2020-05-16,18488,2279,1461,80
PE,2020-05-17,19452,964,1516,55
PE,2020-05-18,20094,642,1640,124
PE,2020-05-19,21242,1148,1741,101
PE,2020-05-20,22560,1318,1834,93
PE,2020-05-21,23911,1351,1925,91
PE,2020-05-22,25760,1849,2057,132
PE,2020-05-23,26786,1026,2144,87
PE,2020-05-24,27759,973,2200,56
PE,2020-05-25,28366,607,2248,48
PE,2020-05-26,28854,488,2328,80
PE,2020-05-27,29919,1065,2468,140
PE,2020-05-28,30713,794,2566,98
PE,2020-05-29,32255,1542,2669,103
PE,2020-05-30,33427,1172,2740,71
PE,2020-05-31,34450,1023,2807,67
PE,2020-06-01,34900,450,2875,68
PE,2020-06-02,35508,608,2933,58
PE,2020-06-03,36463,955,3012,79
PE,2020-06-04,37507,1044,3134,122
PE,2020-06-05,38511,1004,3205,71
PE,2020-06-06,39361,850,3270,65
PE,2020-06-07,40242,881,3305,35
PE,2020-06-08,40705,463,3350,45
PE,2020-06-09,41010,305,3453,103
PE,2020-06-10,41935,925,3531,78
PE,2020-06-11,42994,1059,3633,102
PE,2020-06-12,43872,878,3694,61
PE,2020-06-13,44671,799,3784,90
PE,2020-06-14,45261,590,3855,71
PE,2020-06-15,45507,246,3886,31
PE,2020-06-16,46427,920,3959,73
PE,2020-06-17,47446,1019,4009,50
PE,2020-06-18,48626,1180,4057,48
PE,2020-06-19,49720,1094,4102,45
PE,2020-06-20,51118,1398,4148,46
PE,2020-06-21,52113,995,4234,86
PE,2020-06-22,52494,381,4252,18
PE,2020-06-23,52831,337,4339,87
PE,2020-06-24,54022,1191,4425,86
PE,2020-06-25,55136,1114,4488,63
PE,2020-06-26,55804,668,4610,122
PE,2020-06-27,57089,1285,4708,98
PE,2020-06-28,58107,1018,4751,43
PE,2020-06-29,58476,369,4782,31
PE,2020-06-30,58858,382,4829,47
PE,2020-07-01,59705,847,4894,65
PE,2020-07-02,61119,1414,4968,74
PE,2020-07-03,62362,1243,5068,100
PE,2020-07-04,63457,1095,5116,48
PE,2020-07-05,65129,1672,5143,27
PE,2020-07-06,65642,513,5163,20
PE,2020-07-07,66151,509,5234,71
PE,2020-07-08,67604,1453,5323,89
PE,2020-07-09,68767,1163,5409,86
PE,2020-07-10,70100,1333,5482,73
PE,2020-07-11,71370,1270,5556,74
PE,2020-07-12,72470,1100,5595,39
PE,2020-07-13,72901,431,5652,57
PE,2020-07-14,73576,675,5715,63
PE,2020-07-15,74960,1384,5772,57
PE,2020-07-16,76091,1131,5836,64
PE,2020-07-17,77423,1332,5869,33
PE,2020-07-18,78509,1086,5928,59
PE,2020-07-19,79452,943,5984,56
PE,2020-07-20,80115,663,6036,52
PE,2020-07-21,80441,326,6089,53
PE,2020-07-22,81382,941,6152,63
PE,2020-07-23,83240,1858,6211,59
PE,2020-07-24,85042,1802,6237,26
PE,2020-07-25,86752,1710,6299,62
PE,2020-07-26,88466,1714,6352,53
PE,2020-07-27,89132,666,6376,24
PE,2020-07-28,89678,546,6421,45
PE,2020-07-29,91536,1858,6484,63
PE,2020-07-30,93373,1837,6526,42
PE,2020-07-31,95005,1632,6557,31
PE,2020-08-01,96746,1741,6597,40
PE,2020-08-02,97970,1224,6634,37
PE,2020-08-03,98401,431,6669,35
PE,2020-08-04,98833,432,6717,48
PE,2020-08-05,100321,1488,6758,41
PE,2020-08-06,101395,1074,6828,70
PE,2020-08-07,102872,1477,6867,39
PE,2020-08-08,104113,1241,6920,53
PE,2020-08-09,105134,1021,6941,21
PE,2020-08-10,105381,247,6970,29
PE,2020-08-11,105982,601,7008,38
PE,2020-08-12,107375,1393,7049,41
PE,2020-08-13,108842,1467,7084,35
PE,2020-08-14,110409,1567,7111,27
PE,2020-08-15,111773,1364,7156,45
PE,2020-08-16,112958,1185,7188,32
PE,2020-08-17,113183,225,7210,22
PE,2020-08-18,113788,605,7252,42
PE,2020-08-19,115217,1429,7280,28
PE,2020-08-20,116359,1142,7303,23
PE,2020-08-21,117431,1072,7335,32
PE,2020-08-22,118027,596,7364,29
PE,2020-08-23,119140,1113,7390,26
PE,2020-08-24,119357,217,7399,9
PE,2020-08-25,119958,601,7425,26
PE,2020-08-26,121078,1120,7460,35
PE,2020-08-27,122147,1069,7480,20
PE,2020-08-28,123146,999,7512,32
PE,2020-08-29,124151,1005,7547,35
PE,2020-08-30,125094,943,7574,27
PE,2020-08-31,125539,445,7593,19
PE,2020-09-01,127287,1748,7614,21
PE,2020-09-02,128724,1437,7656,42
PE,2020-09-03,130199,1475,7619,-37
PE,2020-09-04,131230,1031,7645,26
PE,2020-09-05,131961,731,7670,25
PE,2020-09-06,132152,191,7702,32
PE,2020-09-07,132420,268,7721,19
PE,2020-09-08,132590,170,7741,20
PE,2020-09-09,133579,989,7764,23
PE,2020-09-10,134619,1040,7792,28
PE,2020-09-11,135643,1024,7817,25
PE,2020-09-12,136413,770,7852,35
PE,2020-09-13,136672,259,7874,22
PE,2020-09-14,136853,181,7888,14
PE,2020-09-15,137869,1016,7914,26
PE,2020-09-16,138568,699,7933,19
PE,2020-09-17,139325,757,7954,21
PE,2020-09-18,140235,910,7971,17
PE,2020-09-19,141042,807,8004,33
PE,2020-09-20,141517,475,8016,12
PE,2020-09-21,141777,260,8016,0
PE,2020-09-22,142488,711,8055,39
PE,2020-09-23,143165,677,8085,30
PE,2020-09-24,143703,538,8110,25
PE,2020-09-25,144268,565,8129,19
PE,2020-09-26,144940,672,8156,27
PE,2020-09-27,145016,76,8174,18
PE,2020-09-28,145096,80,8190,16
PE,2020-09-29,146325,1229,8222,32
PE,2020-09-30,147171,846,8251,29
PE,2020-10-01,147872,701,8279,28
PE,2020-10-02,148737,865,8299,20
PE,2020-10-03,149349,612,8318,19
PE,2020-10-04,149417,68,8333,15
PE,2020-10-05,149454,37,8340,7
PE,2020-10-06,150217,763,8356,16
PE,2020-10-07,151139,922,8379,23
PE,2020-10-08,151736,597,8387,8
PE,2020-10-09,152414,678,8397,10
PE,2020-10-10,152998,584,8408,11
PE,2020-10-11,153144,146,8411,3
PE,2020-10-12,153222,78,8414,3
PE,2020-10-13,153299,77,8417,3
PE,2020-10-14,154041,742,8438,21
PE,2020-10-15,154866,825,8456,18
PE,2020-10-16,155520,654,8469,13
PE,2020-10-17,155923,403,8480,11
PE,2020-10-18,156029,106,8487,7
PE,2020-10-19,156130,101,8490,3
PE,2020-10-20,156794,664,8505,15
PE,2020-10-21,157418,624,8519,14
PE,2020-10-22,157777,359,8527,8
PE,2020-10-23,158496,719,8531,4
PE,2020-10-24,159220,724,8542,11
PE,2020-10-25,159377,157,8552,10
PE,2020-10-26,159476,99,8564,12
PE,2020-10-27,160354,878,8575,11
PE,2020-10-28,161161,807,8587,12
PE,2020-10-29,161740,579,8599,12
PE,2020-10-30,162402,662,8609,10
PE,2020-10-31,162893,491,8627,18
PE,2020-11-01,162977,84,8632,5
PE,2020-11-02,163039,62,8638,6
PE,2020-11-03,163156,117,8643,5
PE,2020-11-04,163642,486,8667,24
PE,2020-11-05,164222,580,8687,20
PE,2020-11-06,165273,1051,8711,24
PE,2020-11-07,165922,649,8724,13
PE,2020-11-08,166333,411,8732,8
PE,2020-11-09,166540,207,8740,8
PE,2020-11-10,167233,693,8763,23
PE,2020-11-11,168093,860,8773,10
PE,2020-11-12,168880,787,8794,21
PE,2020-11-13,169710,830,8805,11
PE,2020-11-14,170553,843,8815,10
PE,2020-11-15,170860,307,8827,12
PE,2020-11-16,171216,356,8838,11
PE,2020-11-17,171890,674,8854,16
PE,2020-11-18,172716,826,8873,19
PE,2020-11-19,173624,908,8890,17
PE,2020-11-20,174312,688,8899,9
PE,2020-11-21,175258,946,8920,21
PE,2020-11-22,175730,472,8923,3
PE,2020-11-23,176158,428,8926,3
PE,2020-11-24,176939,781,8951,25
PE,2020-11-25,178086,1147,8971,20
PE,2020-11-26,178639,553,8987,16
PE,2020-11-27,179308,669,8999,12
PE,2020-11-28,181392,2084,9019,20
PE,2020-11-29,181841,449,9030,11
PE,2020-11-30,182406,565,9037,7
PE,2020-12-01,184259,1853,9056,19
PE,2020-12-02,185607,1348,9082,26
PE,2020-12-03,187038,1431,9098,16
PE,2020-12-04,188132,1094,9119,21
PE,2020-12-05,189650,1518,9140,21
PE,2020-12-06,190415,765,9148,8
PE,2020-12-07,191161,746,9170,22
PE,2020-12-08,192397,1236,9186,16
PE,2020-12-09,193530,1133,9200,14
PE,2020-12-10,195118,1588,9229,29
PE,2020-12-11,197063,1945,9244,15
PE,2020-12-12,198426,1363,9271,27
PE,2020-12-13,198684,258,9284,13
PE,2020-12-14,199046,362,9299,15
PE,2020-12-15,199780,734,9324,25
PE,2020-12-16,201851,2071,9339,15
PE,2020-12-17,203497,1646,9361,22
PE,2020-12-18,205262,1765,9383,22
PE,2020-12-19,207008,1746,9418,35
PE,2020-12-20,207426,418,9435,17
PE,2020-12-21,208135,709,9443,8
PE,2020-12-22,210081,1946,9459,16
PE,2020-12-23,211996,1915,9487,28
PE,2020-12-24,213453,1457,9523,36
PE,2020-12-25,214562,1109,9544,21
PE,2020-12-26,214949,387,9560,16
PE,2020-12-27,215552,603,9571,11
PE,2020-12-28,215994,442,9588,17
PE,2020-12-29,217772,1778,9612,24
PE,2020-12-30,220284,2512,9612,0
PE,2020-12-31,222166,1882,9654,42
PE,2021-01-01,222993,827,9666,12
PE,2021-01-02,223325,332,9674,8
PE,2021-01-03,223540,215,9679,5
PE,2021-01-04,223845,305,9691,12
PE,2021-01-05,225336,1491,9709,18
PE,2021-01-06,226940,1604,9731,22
PE,2021-01-07,228451,1511,9763,32
PE,2021-01-08,229701,1250,9789,26
PE,2021-01-09,230891,1190,9826,37
PE,2021-01-10,232037,1146,9840,14
PE,2021-01-11,232756,719,9851,11
PE,2021-01-12,234238,1482,9889,38
PE,2021-01-13,236041,1803,9919,30
PE,2021-01-14,237453,1412,9946,27
PE,2021-01-15,239155,1702,9964,18
PE,2021-01-16,240605,1450,9993,29
PE,2021-01-17,241087,482,10020,27
PE,2021-01-18,241409,322,10031,11
PE,2021-01-19,243044,1635,10059,28
PE,2021-01-20,244814,1770,10098,39
PE,2021-01-21,246799,1985,10133,35
PE,2021-01-22,248513,1714,10152,19
PE,2021-01-23,250165,1652,10177,25
PE,2021-01-24,250702,537,10193,16
PE,2021-01-25,251291,589,10200,7
PE,2021-01-26,253415,2124,10222,22
PE,2021-01-27,255483,2068,10251,29
PE,2021-01-28,256977,1494,10279,28
PE,2021-01-29,258725,1748,10304,25
PE,2021-01-30,260679,1954,10332,28
PE,2021-01-31,261300,621,10348,16
PE,2021-02-01,261745,445,10364,16
PE,2021-02-02,263722,1977,10387,23
PE,2021-02-03,265349,1627,10399,12
PE,2021-02-04,266999,1650,10430,31
PE,2021-02-05,268486,1487,10452,22
PE,2021-02-06,269937,1451,10481,29
PE,2021-02-07,270801,864,10494,13
PE,2021-02-08,271542,741,10508,14
PE,2021-02-09,273278,1736,10546,38
PE,2021-02-10,274809,1531,10577,31
PE,2021-02-11,276452,1643,10597,20
PE,2021-02-12,277832,1380,10621,24
PE,2021-02-13,279637,1805,10644,23
PE,2021-02-14,280528,891,10662,18
PE,2021-02-15,281331,803,10677,15
PE,2021-02-16,282913,1582,10711,34
PE,2021-02-17,284840,1927,10744,33
PE,2021-02-18,287066,2226,10780,36
PE,2021-02-19,288424,1358,10804,24
PI,2020-02-25,0,0,0,0
PI,2020-02-26,0,0,0,0
PI,2020-02-27,0,0,0,0
PI,2020-02-28,0,0,0,0
PI,2020-02-29,0,0,0,0
PI,2020-03-01,0,0,0,0
PI,2020-03-02,0,0,0,0
PI,2020-03-03,0,0,0,0
PI,2020-03-04,0,0,0,0
PI,2020-03-05,0,0,0,0
PI,2020-03-06,0,0,0,0
PI,2020-03-07,0,0,0,0
PI,2020-03-08,0,0,0,0
PI,2020-03-09,0,0,0,0
PI,2020-03-10,0,0,0,0
PI,2020-03-11,0,0,0,0
PI,2020-03-12,0,0,0,0
PI,2020-03-13,0,0,0,0
PI,2020-03-14,0,0,0,0
PI,2020-03-15,0,0,0,0
PI,2020-03-16,0,0,0,0
PI,2020-03-17,0,0,0,0
PI,2020-03-18,0,0,0,0
PI,2020-03-19,0,0,0,0
PI,2020-03-20,1,1,0,0
PI,2020-03-21,2,0,0,0
PI,2020-03-22,2,0,0,0
PI,2020-03-23,3,1,0,0
PI,2020-03-24,3,0,0,0
PI,2020-03-25,4,1,0,0
PI,2020-03-26,4,0,0,0
PI,2020-03-27,4,0,0,0
PI,2020-03-28,11,6,1,1
PI,2020-03-29,14,3,1,0
PI,2020-03-30,16,2,3,2
PI,2020-03-31,18,2,4,1
PI,2020-04-01,18,0,4,0
PI,2020-04-02,19,1,4,0
PI,2020-04-03,21,2,4,0
PI,2020-04-04,22,1,4,0
PI,2020-04-05,23,1,4,0
PI,2020-04-06,23,0,4,0
PI,2020-04-07,28,5,4,0
PI,2020-04-08,31,3,5,1
PI,2020-04-09,38,7,6,1
PI,2020-04-10,40,2,7,1
PI,2020-04-11,41,1,7,0
PI,2020-04-12,44,3,7,0
PI,2020-04-13,50,6,8,1
PI,2020-04-14,58,8,8,0
PI,2020-04-15,75,17,8,0
PI,2020-04-16,91,16,8,0
PI,2020-04-17,102,11,8,0
PI,2020-04-18,123,21,9,1
PI,2020-04-19,145,22,10,1
PI,2020-04-20,158,13,12,2
PI,2020-04-21,186,28,14,2
PI,2020-04-22,206,20,15,1
PI,2020-04-23,217,11,15,0
PI,2020-04-24,256,39,16,1
PI,2020-04-25,297,41,17,1
PI,2020-04-26,331,34,18,1
PI,2020-04-27,364,33,20,2
PI,2020-04-28,414,50,21,1
PI,2020-04-29,454,40,24,2
PI,2020-04-30,513,59,24,0
PI,2020-05-01,600,87,24,0
PI,2020-05-02,665,65,26,2
PI,2020-05-03,742,77,28,2
PI,2020-05-04,784,42,28,0
PI,2020-05-05,875,91,29,1
PI,2020-05-06,949,74,30,1
PI,2020-05-07,1051,102,35,5
PI,2020-05-08,1131,80,37,2
PI,2020-05-09,1233,102,38,1
PI,2020-05-10,1278,45,42,4
PI,2020-05-11,1332,54,45,3
PI,2020-05-12,1443,111,49,4
PI,2020-05-13,1612,169,57,8
PI,2020-05-14,1784,172,60,3
PI,2020-05-15,1905,121,60,0
PI,2020-05-16,2085,180,65,5
PI,2020-05-17,2252,167,72,7
PI,2020-05-18,2287,35,80,8
PI,2020-05-19,2440,153,85,5
PI,2020-05-20,2637,197,87,2
PI,2020-05-21,2852,215,91,4
PI,2020-05-22,3074,222,93,2
PI,2020-05-23,3258,184,99,6
PI,2020-05-24,3390,132,107,8
PI,2020-05-25,3550,160,110,3
PI,2020-05-26,3720,170,119,9
PI,2020-05-27,3966,246,134,15
PI,2020-05-28,4243,277,138,4
PI,2020-05-29,4503,260,146,8
PI,2020-05-30,4745,242,157,11
PI,2020-05-31,4931,186,161,4
PI,2020-06-01,5119,188,168,7
PI,2020-06-02,5506,387,180,12
PI,2020-06-03,5828,322,192,12
PI,2020-06-04,6064,236,202,10
PI,2020-06-05,6717,653,217,15
PI,2020-06-06,7105,388,224,7
PI,2020-06-07,7478,373,239,15
PI,2020-06-08,7621,143,254,15
PI,2020-06-09,7927,306,265,11
PI,2020-06-10,8359,432,283,18
PI,2020-06-11,8823,464,299,16
PI,2020-06-12,9337,514,317,18
PI,2020-06-13,9825,488,335,18
PI,2020-06-14,10153,328,360,25
PI,2020-06-15,10357,204,374,14
PI,2020-06-16,10881,524,393,19
PI,2020-06-17,11559,678,398,5
PI,2020-06-18,12099,540,421,23
PI,2020-06-19,12567,468,435,14
PI,2020-06-20,13813,1246,459,24
PI,2020-06-21,14264,451,485,26
PI,2020-06-22,14476,212,502,17
PI,2020-06-23,15269,793,517,15
PI,2020-06-24,16227,958,534,17
PI,2020-06-25,17080,853,546,12
PI,2020-06-26,18023,943,574,28
PI,2020-06-27,18665,642,592,18
PI,2020-06-28,19158,493,615,23
PI,2020-06-29,19753,595,643,28
PI,2020-06-30,20422,669,663,20
PI,2020-07-01,22059,1637,686,23
PI,2020-07-02,23307,1248,697,11
PI,2020-07-03,24376,1069,726,29
PI,2020-07-04,25561,1185,762,36
PI,2020-07-05,26079,518,784,22
PI,2020-07-06,26511,432,809,25
PI,2020-07-07,27514,1003,834,25
PI,2020-07-08,28411,897,858,24
PI,2020-07-09,29745,1334,884,26
PI,2020-07-10,31269,1524,896,12
PI,2020-07-11,32465,1196,914,18
PI,2020-07-12,32963,498,936,22
PI,2020-07-13,33359,396,960,24
PI,2020-07-14,34156,797,992,32
PI,2020-07-15,35445,1289,1019,27
PI,2020-07-16,36542,1097,1043,24
PI,2020-07-17,37057,515,1065,22
PI,2020-07-18,38568,1511,1083,18
PI,2020-07-19,39296,728,1100,17
PI,2020-07-20,39606,310,1118,18
PI,2020-07-21,40276,670,1140,22
PI,2020-07-22,41815,1539,1158,18
PI,2020-07-23,43179,1364,1184,26
PI,2020-07-24,44349,1170,1215,31
PI,2020-07-25,45389,1040,1228,13
PI,2020-07-26,46044,655,1243,15
PI,2020-07-27,46584,540,1259,16
PI,2020-07-28,47551,967,1278,19
PI,2020-07-29,48962,1411,1292,14
PI,2020-07-30,50198,1236,1304,12
PI,2020-07-31,51477,1279,1329,25
PI,2020-08-01,52458,981,1354,25
PI,2020-08-02,52993,535,1369,15
PI,2020-08-03,53224,231,1385,16
PI,2020-08-04,54443,1219,1401,16
PI,2020-08-05,55181,738,1409,8
PI,2020-08-06,57100,1919,1436,27
PI,2020-08-07,58390,1290,1452,16
PI,2020-08-08,59571,1181,1469,17
PI,2020-08-09,59982,411,1480,11
PI,2020-08-10,60178,196,1503,23
PI,2020-08-11,61144,966,1526,23
PI,2020-08-12,62465,1321,1548,22
PI,2020-08-13,63662,1197,1566,18
PI,2020-08-14,64595,933,1581,15
PI,2020-08-15,65638,1043,1594,13
PI,2020-08-16,66078,440,1608,14
PI,2020-08-17,66315,237,1619,11
PI,2020-08-18,67226,911,1637,18
PI,2020-08-19,68475,1249,1653,16
PI,2020-08-20,69839,1364,1660,7
PI,2020-08-21,70536,697,1672,12
PI,2020-08-22,71510,974,1701,29
PI,2020-08-23,71899,389,1714,13
PI,2020-08-24,72165,266,1724,10
PI,2020-08-25,72956,791,1741,17
PI,2020-08-26,74096,1140,1754,13
PI,2020-08-27,75160,1064,1765,11
PI,2020-08-28,76033,873,1785,20
PI,2020-08-29,76916,883,1804,19
PI,2020-08-30,77265,349,1815,11
PI,2020-08-31,77405,140,1825,10
PI,2020-09-01,77859,454,1843,18
PI,2020-09-02,78922,1063,1846,3
PI,2020-09-03,79719,797,1855,9
PI,2020-09-04,80750,1031,1868,13
PI,2020-09-05,81626,876,1884,16
PI,2020-09-06,82006,380,1893,9
PI,2020-09-07,82282,276,1901,8
